transaction_id,timestamp,blockchain,transaction_type,sender_wallet_age_days,receiver_wallet_age_days,transaction_amount_usd,gas_fee_usd,token_type,platform,num_prev_transactions_sender,num_prev_transactions_receiver,avg_txn_interval_sender_min,is_cross_chain,failed_txn_ratio_sender,velocity_score,anomaly_score,is_scam,hour,day_of_week,time_gap
,,Polygon,Bridge,237.1416105965804,164.67373921956883,1358.2478136986617,1.3399049962406637,ERC20,BridgeX,1181.0358030818675,929.6668682753755,219.4402609931413,1,0.44011648616869226,-0.00024552273539721006,0.27939469477890777,1,13.0,4.0,2351.5854620212313
TX011204,1702265202.0,Ethereum,Burn,416.0,356.0,80.55,6.25,Stablecoin,Kraken,1258.0,1009.0,204.5,0,0.23,-0.1,0.02,0,,,
TX008443,1700454529.0,Polygon,Transfer,305.0,637.0,539.46,10.33,Meme,Unknown DEX,1230.0,1037.0,195.7,1,0.14,0.06,0.18,0,,,
TX000190,1703329462.0,Ethereum,Burn,482.0,1442.0,156.22,35.18,Native,BridgeX,1157.0,1003.0,,0,0.1,0.06,0.04,0,,,
TX008206,1702142936.0,BSC,Transfer,540.0,123.0,319.6,5.87,Native,Kraken,1174.0,1020.0,152.6,0,0.11,0.12,0.01,0,,,
TX008719,1704339242.0,Ethereum,Swap,482.0,584.0,166.14,3.95,Stablecoin,Binance,1161.0,1006.0,248.7,0,0.31,0.07,0.29,0,,,
TX010440,1703578687.0,Solana,Swap,1388.0,2315.0,1405.18,6.2,Stablecoin,BridgeX,1165.0,986.0,210.9,0,0.04,-0.16,0.02,0,,,
TX013695,1701275421.0,Solana,Bridge,469.0,370.0,3676.35,31.93,Native,Unknown DEX,1171.0,966.0,273.3,0,0.15,0.03,0.11,0,,,
TX002248,1702217181.0,Polygon,Transfer,3022.0,1191.0,1721.83,3.62,Stablecoin,Binance,1183.0,959.0,62.8,0,0.08,0.04,0.01,0,,,
,,Ethereum,Mint,365.88533750005166,898.9899963636277,438.4789760273718,3.593430964659604,Native,Coinbase,1201.1541792302505,992.0859035268174,1166.430736429372,1,0.14788678608005035,-0.025955725712517037,0.0478385751400573,1,7.0,6.0,1659.8903315151967
TX011878,1703403171.0,BSC,Transfer,636.0,8.0,4578.18,13.05,Native,Unknown Wallet,1166.0,1011.0,128.8,0,0.14,0.02,0.01,0,,,
TX011322,1700531562.0,BSC,Burn,235.0,180.0,647.77,22.4,Stablecoin,Binance,1224.0,1016.0,58.8,0,0.3,-0.01,0.32,0,,,
TX018596,1704327305.0,Ethereum,Transfer,5.0,165.0,57.47,10.46,Meme,Coinbase,1153.0,1014.0,495.8,0,0.04,0.01,0.14,0,,,
TX016723,1702835512.0,Polygon,Burn,423.0,667.0,514.84,11.35,ERC20,Binance,1169.0,972.0,78.3,1,0.14,-0.01,0.12,1,,,
TX018137,1701238297.0,Polygon,Mint,389.0,51.0,2242.11,12.87,ERC20,Binance,1208.0,945.0,263.8,0,0.27,-0.03,0.04,0,,,
TX014948,1702284533.0,Ethereum,Swap,75.0,138.0,1134.79,20.98,Stablecoin,Coinbase,1197.0,1016.0,106.2,1,0.24,-0.02,0.04,0,,,
TX006507,1700265976.0,Polygon,Burn,178.0,14.0,150.13,8.33,Stablecoin,Coinbase,1166.0,1034.0,95.4,0,0.21,-0.07,0.2,0,,,
TX009745,1704369246.0,Ethereum,Burn,412.0,2895.0,250.51,11.93,ERC20,Coinbase,1159.0,1036.0,100.1,0,0.09,-0.01,0.08,0,,,
TX015094,1704111905.0,Ethereum,Mint,192.0,61.0,418.7,2.29,Native,Kraken,1214.0,968.0,169.3,0,0.14,-0.03,0.0,0,,,
TX018887,1704779069.0,BSC,Burn,603.0,72.0,117.6,7.43,ERC20,BridgeX,1226.0,1037.0,71.7,0,0.12,-0.0,0.03,0,,,
TX001126,1702859244.0,Solana,Bridge,848.0,60.0,312.29,7.29,Meme,Unknown DEX,1189.0,978.0,,0,0.08,0.08,0.25,0,,,
TX018593,1701539769.0,Solana,Mint,2461.0,84.0,913.5,9.19,Stablecoin,Unknown DEX,1157.0,963.0,19.3,0,0.11,0.07,0.06,0,,,
TX001192,1701611754.0,Polygon,Transfer,1416.0,236.0,248.47,5.6,Stablecoin,Binance,1229.0,972.0,39.1,0,0.11,0.02,0.0,0,,,
,,Ethereum,Transfer,-52.875418166016,107.0940439754106,-118.26047582912763,2.7830675829012193,ERC20,BridgeX,1154.9882778617737,957.1442617286841,522.2365176038645,0,0.2635675566657508,-0.08485005230283146,0.4602009830358236,1,22.0,2.0,-285.0361306671789
TX001396,1700884056.0,Solana,Bridge,1193.0,894.0,593.95,36.18,ERC20,Coinbase,1205.0,997.0,33.8,1,0.14,-0.04,0.02,0,,,
TX003144,1702076475.0,Polygon,Mint,113.0,386.0,17.17,4.96,Native,BridgeX,1204.0,1002.0,251.0,0,0.35,0.02,0.1,0,,,
TX015315,1703158170.0,Ethereum,Transfer,126.0,257.0,137.45,2.97,ERC20,Kraken,1163.0,1028.0,63.1,0,0.22,0.03,0.08,0,,,
TX006598,1704775833.0,Solana,Mint,80.0,184.0,320.02,3.11,Meme,Coinbase,1178.0,969.0,962.8,0,0.06,-0.09,0.08,0,,,
TX006497,1703870019.0,Solana,Transfer,283.0,174.0,834.81,4.03,Stablecoin,Binance,1264.0,1000.0,155.0,0,0.04,0.01,0.16,0,,,
TX008956,1700763361.0,Polygon,Burn,375.0,387.0,661.36,14.24,ERC20,BridgeX,1194.0,1082.0,84.3,0,0.27,-0.01,0.04,0,,,
TX009393,1701311147.0,Ethereum,Transfer,1288.0,2103.0,40.89,14.62,ERC20,,1204.0,998.0,155.2,0,0.12,-0.05,0.0,0,,,
TX017863,1700255672.0,BSC,Bridge,267.0,52.0,3583.38,3.36,ERC20,Unknown DEX,1154.0,1027.0,88.2,0,0.2,-0.02,0.11,0,,,
TX009722,1701546557.0,BSC,Bridge,22.0,235.0,1409.74,8.22,Stablecoin,OpenSea,1197.0,1058.0,75.5,1,0.11,-0.01,0.03,1,,,
TX018529,1704724152.0,BSC,Mint,278.0,1553.0,1560.27,4.77,Meme,Binance,1166.0,988.0,190.2,1,0.16,-0.11,0.13,0,,,
TX010678,1701270242.0,Polygon,Mint,694.0,434.0,91.38,4.1,Native,Coinbase,1188.0,976.0,39.9,0,0.24,0.04,0.31,0,,,
TX001066,1704043064.0,Ethereum,Mint,19.0,72.0,143.11,6.19,ERC20,OpenSea,1203.0,1035.0,50.2,0,0.39,0.11,0.34,1,,,
TX011826,1704149658.0,Solana,Mint,9.0,324.0,907.09,8.12,ERC20,Binance,1206.0,1043.0,44.8,0,0.24,-0.04,0.14,1,,,
TX002631,1704232851.0,Solana,Swap,1431.0,1291.0,2076.64,43.67,Native,Binance,1250.0,1008.0,206.9,0,0.16,0.03,0.16,0,,,
TX005283,1700233462.0,Ethereum,Mint,221.0,1023.0,444.27,3.54,Stablecoin,Coinbase,1230.0,1003.0,419.8,0,0.12,-0.02,0.0,0,,,
TX003159,1703424083.0,Ethereum,Bridge,411.0,1098.0,728.38,4.58,Native,Coinbase,1178.0,1034.0,528.7,0,0.1,-0.03,0.0,0,,,
TX013169,1700203474.0,Ethereum,Transfer,1508.0,467.0,223.36,6.05,ERC20,OpenSea,1218.0,951.0,101.3,0,0.33,0.04,0.17,0,,,
TX004443,1701405802.0,Ethereum,Swap,489.0,367.0,112.17,3.67,Stablecoin,Kraken,1178.0,978.0,255.5,0,0.21,-0.02,0.05,0,,,
TX002162,1700304224.0,BSC,Burn,338.0,273.0,756.82,14.38,Stablecoin,OpenSea,1250.0,935.0,419.6,1,0.02,-0.03,0.13,0,,,
TX009168,1702454082.0,BSC,Transfer,456.0,188.0,70.54,8.12,Stablecoin,Unknown DEX,1172.0,990.0,476.5,1,0.08,0.04,0.01,0,,,
TX018017,1702829534.0,Ethereum,Bridge,23.0,423.0,249.1,6.3,ERC20,Binance,1213.0,965.0,479.4,0,0.04,-0.03,0.05,1,,,
TX016096,1700142512.0,Polygon,Swap,405.0,209.0,104.3,6.08,Stablecoin,Unknown Wallet,1269.0,989.0,203.7,0,0.03,0.07,0.2,0,,,
TX006555,1702210186.0,BSC,Transfer,46.0,736.0,240.19,4.38,Native,OpenSea,1203.0,970.0,334.9,1,0.18,-0.01,0.13,0,,,
TX007507,1701680664.0,Ethereum,Mint,1649.0,622.0,174.78,5.08,Meme,Binance,1190.0,966.0,117.6,0,0.17,0.02,0.04,0,,,
TX006697,1701509639.0,Polygon,Burn,567.0,333.0,159.1,10.31,Native,Coinbase,1218.0,1022.0,174.4,0,0.07,0.03,0.1,0,,,
TX005717,1702453894.0,Ethereum,Transfer,187.0,369.0,465.29,,Native,Coinbase,1196.0,999.0,35.7,0,0.15,0.01,0.17,0,,,
TX019597,1704158817.0,Polygon,Bridge,343.0,502.0,921.01,6.87,Stablecoin,,1260.0,977.0,137.1,0,0.06,0.06,0.21,0,,,
TX008450,1700900542.0,Polygon,Swap,700.0,104.0,235.57,1.89,ERC20,BridgeX,1153.0,975.0,161.6,0,0.01,-0.0,0.0,0,,,
TX006190,1702470856.0,Ethereum,Transfer,822.0,44.0,762.99,7.23,ERC20,Unknown DEX,1247.0,966.0,133.1,0,0.32,0.01,0.17,0,,,
TX017411,1704788664.0,Ethereum,Transfer,640.0,15.0,1691.93,1.92,Native,Coinbase,1209.0,1007.0,42.7,0,0.1,0.02,0.0,0,,,
TX001818,1702042823.0,Polygon,Burn,911.0,69.0,236.62,25.65,ERC20,Binance,1209.0,986.0,204.9,1,0.19,0.01,0.19,0,,,
TX008659,1702552192.0,Solana,Swap,21.0,0.0,916.57,,ERC20,Kraken,1140.0,966.0,2605.9,0,0.18,0.11,0.35,0,,,
TX017363,1702523768.0,Ethereum,Bridge,1160.0,531.0,109.49,11.02,Meme,OpenSea,1166.0,1038.0,42.7,0,0.13,0.04,0.04,0,,,
TX014425,1704025725.0,Ethereum,Swap,1238.0,966.0,1138.92,7.47,Native,Kraken,1240.0,1010.0,1537.2,0,0.21,-0.01,0.15,0,,,
TX006788,1703956558.0,BSC,Bridge,435.0,717.0,479.09,14.8,Native,Coinbase,1173.0,1014.0,129.4,1,0.12,0.02,0.18,0,,,
TX013837,1704594086.0,Polygon,Mint,1186.0,18.0,103.57,6.26,Meme,Kraken,1201.0,1020.0,50.4,0,0.27,0.03,0.32,0,,,
TX016830,1703091879.0,Solana,Bridge,1917.0,713.0,924.25,4.94,Stablecoin,Unknown DEX,1179.0,1051.0,70.0,1,0.01,-0.01,0.02,1,,,
TX002464,1704446228.0,Ethereum,Swap,31.0,245.0,226.95,5.65,Stablecoin,Kraken,1295.0,967.0,214.0,0,0.1,0.03,0.09,0,,,
,,Polygon,Burn,80.69985207131002,-36.12164480017472,161.9902812352558,0.5418269465818677,Meme,Kraken,1167.419263417572,969.7631401186416,84.56471848463937,1,0.3065259249656103,-0.03311309654735961,0.02205469752925208,1,19.0,5.0,-355.3426846282826
TX012171,1704343244.0,Ethereum,Mint,179.0,504.0,107.18,8.29,ERC20,Binance,1240.0,981.0,37.3,0,0.07,0.03,0.0,0,,,
TX016970,1700048167.0,Solana,Burn,633.0,502.0,2312.72,3.77,Stablecoin,Unknown Wallet,1137.0,981.0,23.3,0,0.1,0.03,0.14,0,,,
TX014628,1702637023.0,BSC,Mint,482.0,139.0,1029.8,18.3,Native,BridgeX,1205.0,1045.0,403.6,0,0.06,0.05,0.0,0,,,
TX002615,1703251128.0,BSC,Mint,167.0,681.0,114.87,7.94,Stablecoin,Kraken,1222.0,1009.0,214.8,1,0.08,0.03,0.03,0,,,
TX007302,1703305742.0,BSC,Mint,64.0,426.0,284.66,6.56,ERC20,Coinbase,1206.0,1043.0,195.4,1,0.09,-0.0,0.0,0,,,
TX007324,1704959691.0,BSC,Burn,189.0,170.0,563.5,9.38,Stablecoin,Unknown DEX,1164.0,991.0,96.1,0,0.14,-0.04,0.0,0,,,
TX016756,1701333809.0,Solana,Transfer,151.0,739.0,232.01,4.13,Stablecoin,Coinbase,1145.0,975.0,20.4,0,0.07,-0.03,0.24,0,,,
TX010534,1703782700.0,BSC,Transfer,121.0,494.0,883.7,,Native,Kraken,1211.0,967.0,146.3,0,0.11,0.08,0.14,0,,,
TX005110,1701613560.0,Polygon,Bridge,1843.0,797.0,146.05,,Native,Binance,1229.0,1050.0,,1,0.3,0.06,0.11,0,,,
TX018172,1704875370.0,Polygon,Swap,506.0,925.0,322.13,2.3,Native,Kraken,1188.0,1009.0,176.2,0,0.06,0.08,0.0,0,,,
TX011359,1700129101.0,Ethereum,Transfer,774.0,574.0,206.33,4.22,Stablecoin,Unknown DEX,1171.0,1000.0,225.4,0,0.08,-0.06,0.06,0,,,
TX009688,1704550038.0,Ethereum,Transfer,243.0,605.0,4695.61,5.11,Stablecoin,Unknown DEX,1218.0,981.0,71.4,0,0.08,0.04,0.15,0,,,
TX002175,1701055675.0,Ethereum,Burn,374.0,132.0,590.28,28.28,Native,BridgeX,1199.0,996.0,171.7,0,0.16,-0.0,0.21,0,,,
TX014600,1702583896.0,Polygon,Bridge,1700.0,94.0,576.72,3.84,Stablecoin,Kraken,1163.0,1024.0,333.1,1,0.13,0.09,0.0,0,,,
TX017648,1703846305.0,Ethereum,Burn,1777.0,114.0,5040.29,21.56,Stablecoin,OpenSea,1230.0,985.0,230.8,0,0.12,0.01,0.13,0,,,
TX014001,1701653201.0,Ethereum,Swap,48.0,177.0,586.23,5.72,Stablecoin,Unknown Wallet,1232.0,987.0,257.2,0,0.1,-0.01,0.07,0,,,
TX013714,1701921948.0,Polygon,Bridge,20.0,823.0,643.7,8.85,Native,Binance,1158.0,1048.0,85.2,0,0.14,-0.02,0.0,1,,,
TX016118,1704898714.0,BSC,Mint,80.0,1306.0,100.43,45.39,Meme,Binance,1240.0,969.0,71.5,0,0.1,0.02,0.04,0,,,
TX002877,1703915770.0,Ethereum,Swap,1314.0,45.0,2464.21,3.9,Meme,Unknown DEX,1198.0,1025.0,52.3,0,0.28,0.0,0.29,0,,,
TX014457,1703314004.0,BSC,Bridge,535.0,80.0,1061.01,5.2,Meme,Binance,1140.0,987.0,86.9,0,0.1,0.03,0.08,0,,,
TX013499,1701237293.0,Polygon,Burn,327.0,141.0,358.26,5.59,Meme,Coinbase,1228.0,1027.0,157.1,0,0.18,-0.09,0.02,0,,,
TX008212,1703696724.0,Ethereum,Swap,65.0,2592.0,95.05,5.96,Meme,Binance,1179.0,1004.0,82.9,1,0.08,-0.01,0.0,0,,,
TX010890,1701817765.0,BSC,Transfer,2488.0,116.0,314.38,11.21,Meme,Coinbase,1198.0,973.0,111.8,1,0.05,-0.02,0.04,0,,,
TX000413,1703721309.0,Ethereum,Swap,1115.0,447.0,650.74,4.75,Stablecoin,Coinbase,1241.0,964.0,29.0,0,0.16,0.04,0.14,0,,,
TX010303,1704159962.0,BSC,Swap,473.0,964.0,25.67,12.39,Native,Binance,1193.0,1039.0,673.6,1,0.38,-0.01,0.18,0,,,
TX019511,1702613059.0,BSC,Burn,1855.0,122.0,490.55,5.81,Meme,Binance,1177.0,995.0,528.5,0,0.16,-0.07,0.09,0,,,
TX006099,1702650527.0,Solana,Transfer,1031.0,222.0,280.91,21.23,ERC20,Binance,1250.0,969.0,114.5,0,0.33,-0.01,0.22,0,,,
TX014670,1702596057.0,Solana,Swap,1792.0,289.0,104.18,3.3,Stablecoin,BridgeX,1193.0,1031.0,110.1,1,0.17,-0.01,0.15,0,,,
TX002152,1701428080.0,Polygon,Mint,745.0,60.0,160.12,11.53,ERC20,Unknown DEX,1195.0,1014.0,136.3,0,0.06,0.02,0.0,0,,,
TX004916,1704604229.0,Ethereum,Transfer,837.0,238.0,70.55,8.17,Stablecoin,Coinbase,1231.0,982.0,640.8,0,0.03,0.0,0.0,0,,,
TX017120,1703778302.0,BSC,Swap,187.0,1058.0,3844.58,2.59,Meme,Kraken,1200.0,1005.0,209.8,0,0.09,-0.02,0.08,0,,,
,,Solana,Burn,386.1268494526251,1180.2682661754852,9.279593314943611,8.365266202344994,Native,BridgeX,1074.296384235376,968.2404056029683,198.08319985942495,0,0.6491157443971137,-0.0758213425187163,0.11312287253093979,1,17.0,6.0,1975.8601652296759
TX008815,1704557418.0,Ethereum,Transfer,701.0,534.0,1541.68,10.22,Stablecoin,Unknown DEX,1117.0,1018.0,145.9,0,0.07,0.07,0.22,0,,,
TX015874,1704604156.0,Solana,Burn,1388.0,527.0,159.02,3.85,ERC20,Binance,1170.0,986.0,23.8,0,0.22,0.03,0.09,0,,,
TX006431,1702003011.0,Ethereum,Burn,467.0,939.0,189.75,20.65,ERC20,Unknown DEX,1207.0,991.0,273.6,1,0.11,-0.05,0.0,0,,,
TX019248,1702291707.0,Ethereum,Bridge,500.0,207.0,640.54,1.66,Meme,Coinbase,1229.0,1014.0,53.1,0,0.35,0.03,0.17,1,,,
TX003867,1703381915.0,Polygon,Bridge,203.0,410.0,2157.69,26.99,Stablecoin,Binance,1219.0,1031.0,140.1,0,0.05,0.05,0.03,0,,,
TX018837,1700843171.0,BSC,Bridge,1.0,592.0,624.92,2.58,Meme,Unknown DEX,1181.0,949.0,284.2,1,0.15,0.01,0.14,0,,,
TX004358,1703466032.0,Ethereum,Transfer,266.0,280.0,116.67,25.33,ERC20,Unknown DEX,1209.0,937.0,40.2,0,0.11,0.04,0.21,0,,,
TX001455,1703434955.0,Solana,Transfer,2664.0,287.0,90.91,8.03,ERC20,Coinbase,1310.0,1035.0,299.0,0,0.02,-0.02,0.0,0,,,
TX000086,1701425472.0,Ethereum,Transfer,667.0,212.0,318.78,10.28,ERC20,BridgeX,1246.0,986.0,135.8,0,0.03,0.02,0.0,0,,,
TX010257,1701493156.0,Polygon,Burn,562.0,3656.0,155.3,8.26,Meme,Kraken,1216.0,992.0,269.6,0,0.08,-0.01,0.22,0,,,
TX014222,1703001046.0,Ethereum,Bridge,238.0,406.0,13.81,28.43,Stablecoin,Binance,1200.0,985.0,114.7,0,0.21,0.09,0.0,0,,,
TX012588,1703370725.0,BSC,Swap,1109.0,56.0,212.94,1.72,ERC20,Binance,1231.0,958.0,157.8,0,0.23,0.03,0.0,0,,,
TX003791,1703905513.0,Ethereum,Swap,20.0,2161.0,371.75,6.29,Native,Unknown Wallet,1228.0,983.0,75.0,0,0.05,0.12,0.14,0,,,
TX011137,1704990533.0,Polygon,Transfer,154.0,610.0,52.2,2.87,Meme,OpenSea,1222.0,1020.0,787.8,0,0.1,0.08,0.08,0,,,
TX002563,1701768967.0,Ethereum,Bridge,536.0,309.0,182.25,40.6,ERC20,Binance,1203.0,1007.0,804.9,0,0.1,0.02,0.0,0,,,
TX004477,1700792330.0,BSC,Bridge,1038.0,39.0,132.45,11.97,Native,Unknown DEX,1193.0,1039.0,109.3,0,0.08,0.13,0.07,0,,,
TX013530,1703368410.0,Polygon,Swap,1603.0,142.0,1259.6,9.31,Meme,BridgeX,1173.0,1014.0,480.1,0,0.08,-0.01,0.0,0,,,
TX011636,1704711953.0,Polygon,Transfer,2024.0,301.0,372.7,7.59,Meme,Binance,1153.0,990.0,84.4,1,0.02,0.02,0.0,1,,,
TX016257,1702022601.0,Ethereum,Transfer,566.0,1557.0,291.79,5.99,Stablecoin,Unknown DEX,1134.0,1009.0,127.7,0,0.17,0.02,0.25,0,,,
TX001967,1701305487.0,Solana,Mint,199.0,2429.0,958.34,2.75,ERC20,Kraken,1161.0,1051.0,78.3,1,0.17,-0.01,0.09,0,,,
TX002673,1702151061.0,Solana,Transfer,470.0,47.0,68.86,15.07,ERC20,OpenSea,1251.0,957.0,150.0,0,0.22,-0.11,0.33,0,,,
TX011181,1704812585.0,BSC,Swap,152.0,157.0,233.19,8.45,Stablecoin,OpenSea,1199.0,1026.0,111.4,0,0.03,-0.07,0.03,0,,,
TX008136,1702306569.0,Ethereum,Bridge,368.0,403.0,946.77,9.05,Native,Unknown DEX,1159.0,996.0,164.6,0,0.01,-0.02,0.0,0,,,
TX002232,1701500071.0,BSC,Bridge,68.0,28.0,230.11,11.15,Native,BridgeX,1199.0,1029.0,936.5,0,0.03,0.04,0.0,0,,,
TX019793,1702157536.0,BSC,Bridge,745.0,395.0,229.26,15.03,Stablecoin,Binance,1197.0,949.0,31.3,0,0.09,0.1,0.0,0,,,
TX008520,1704123412.0,Ethereum,Transfer,825.0,58.0,1578.32,1.63,Stablecoin,Binance,1161.0,1024.0,127.3,0,0.03,-0.01,0.0,0,,,
TX010204,1704863446.0,Ethereum,Burn,1707.0,3348.0,1122.46,5.6,ERC20,Unknown DEX,1196.0,1075.0,508.7,0,0.1,-0.03,0.09,0,,,
TX002859,1702894100.0,Ethereum,Burn,1014.0,371.0,198.23,8.15,ERC20,Binance,1171.0,1038.0,173.7,0,0.03,-0.1,0.14,0,,,
TX013612,1702585440.0,Ethereum,Burn,164.0,521.0,408.49,5.19,Stablecoin,Kraken,1238.0,977.0,471.7,0,0.11,-0.07,0.0,0,,,
TX006118,1704135247.0,Ethereum,Bridge,837.0,520.0,95.16,9.3,Meme,Unknown Wallet,1205.0,1059.0,508.3,1,0.1,-0.01,0.0,0,,,
TX004982,1703882506.0,Polygon,Transfer,116.0,62.0,484.22,12.3,Native,Coinbase,1177.0,958.0,351.4,0,0.12,0.04,0.13,0,,,
TX019507,1702611770.0,Ethereum,Swap,1120.0,648.0,333.53,4.71,Meme,OpenSea,1206.0,1027.0,210.0,0,0.14,0.03,0.12,0,,,
TX001150,1700051226.0,Ethereum,Transfer,287.0,106.0,5173.5,8.24,ERC20,BridgeX,1194.0,999.0,177.6,0,0.14,-0.02,0.0,0,,,
TX018683,1702178586.0,Polygon,Burn,648.0,61.0,201.77,9.0,Meme,Binance,1283.0,991.0,307.9,0,0.35,0.03,0.26,1,,,
TX007075,1703077026.0,Polygon,Burn,433.0,604.0,279.74,19.13,ERC20,Coinbase,1159.0,984.0,82.6,0,0.11,0.05,0.05,0,,,
TX006557,1703200090.0,BSC,Bridge,257.0,1282.0,379.92,21.22,Native,Coinbase,1181.0,1015.0,382.7,0,0.14,-0.12,0.0,0,,,
TX012293,1703205060.0,Solana,Transfer,889.0,1231.0,955.37,6.89,ERC20,OpenSea,1210.0,984.0,29.1,1,0.04,-0.06,0.1,0,,,
TX005669,1702426062.0,Ethereum,Swap,582.0,223.0,469.76,6.56,Native,Coinbase,1168.0,1011.0,242.2,0,0.1,0.02,0.02,0,,,
TX008854,1702672452.0,BSC,Burn,77.0,176.0,433.34,2.07,ERC20,Kraken,1218.0,932.0,124.8,1,0.13,0.05,0.05,0,,,
TX005453,1703696944.0,Polygon,Bridge,490.0,308.0,119.06,5.24,Stablecoin,BridgeX,1225.0,998.0,205.7,1,0.09,-0.06,0.02,0,,,
TX012570,1700136772.0,Ethereum,Mint,196.0,595.0,43.68,1.52,Meme,Binance,1160.0,1060.0,62.5,0,0.1,-0.02,0.05,0,,,
TX016002,1701203880.0,Solana,Burn,555.0,87.0,284.83,2.17,Meme,Unknown DEX,1184.0,980.0,175.6,0,0.09,-0.0,0.0,0,,,
TX000233,1701519163.0,Polygon,Bridge,474.0,615.0,280.64,5.22,Meme,Binance,1118.0,971.0,148.0,0,0.17,0.01,0.11,0,,,
TX008130,1701969036.0,Ethereum,Mint,683.0,763.0,1104.33,22.36,Stablecoin,OpenSea,1153.0,946.0,858.0,0,0.16,-0.01,0.02,0,,,
TX016714,1704909334.0,Ethereum,Bridge,2317.0,2540.0,92.8,9.02,Native,Unknown Wallet,1168.0,970.0,105.0,0,0.13,0.06,0.0,0,,,
TX017851,1702804716.0,Solana,Mint,210.0,796.0,1870.68,11.61,Meme,BridgeX,1159.0,1062.0,,0,0.19,-0.03,0.07,0,,,
TX015837,1700281594.0,Ethereum,Burn,97.0,365.0,95.34,3.74,Native,Kraken,1227.0,1013.0,796.7,0,0.24,-0.03,0.25,0,,,
TX011597,1700897165.0,Ethereum,Burn,351.0,1856.0,216.58,6.95,Stablecoin,BridgeX,1166.0,1000.0,164.0,0,0.2,0.04,0.18,0,,,
TX002347,1704027446.0,Solana,Bridge,71.0,1275.0,247.75,2.96,ERC20,Coinbase,1178.0,989.0,132.4,0,0.06,0.04,0.23,0,,,
TX011907,1703631548.0,BSC,Swap,1374.0,598.0,219.96,5.81,Meme,Coinbase,1196.0,1043.0,9.4,0,0.2,0.02,0.11,0,,,
TX008835,1703726904.0,Polygon,Burn,260.0,679.0,118.27,3.68,Meme,Unknown Wallet,1146.0,980.0,253.7,0,0.04,-0.02,0.1,0,,,
TX004912,1702578682.0,Ethereum,Mint,203.0,154.0,335.33,12.39,Native,Unknown Wallet,1235.0,978.0,128.9,0,0.05,0.0,0.03,0,,,
TX011461,1704154967.0,Solana,Mint,263.0,865.0,107.87,5.82,Native,Unknown DEX,1147.0,934.0,,0,0.08,-0.05,0.17,0,,,
TX013831,1704129193.0,Ethereum,Transfer,230.0,504.0,142.23,6.46,Stablecoin,Kraken,1194.0,966.0,92.6,0,0.01,0.01,0.07,0,,,
TX018032,1701108191.0,Polygon,Mint,1212.0,226.0,127.58,8.72,ERC20,Coinbase,1193.0,1088.0,41.6,0,0.1,-0.01,0.14,0,,,
TX007664,1701976230.0,Ethereum,Swap,51.0,1089.0,4148.96,15.03,ERC20,Unknown DEX,1225.0,964.0,37.7,0,0.2,0.02,0.07,0,,,
TX000643,1701766616.0,Polygon,Mint,2020.0,563.0,739.69,7.29,ERC20,Coinbase,1187.0,1010.0,51.3,0,0.15,-0.08,0.0,0,,,
TX003001,1702381486.0,BSC,Burn,143.0,164.0,626.89,12.35,Meme,Binance,1214.0,1028.0,678.8,0,0.02,-0.0,0.0,0,,,
TX016136,1703939645.0,Ethereum,Transfer,1309.0,2470.0,90.01,6.63,Stablecoin,Coinbase,1230.0,1039.0,677.2,0,0.05,0.05,0.02,0,,,
TX002445,1700805113.0,Polygon,Mint,163.0,80.0,995.01,,Meme,Unknown DEX,1191.0,1016.0,139.5,0,0.37,-0.05,0.19,1,,,
TX015141,1704006107.0,Polygon,Mint,411.0,455.0,150.94,6.76,Stablecoin,Unknown Wallet,1217.0,981.0,72.7,0,0.04,0.0,0.0,0,,,
TX017312,1700576115.0,BSC,Bridge,2018.0,60.0,940.0,3.78,Meme,Binance,1270.0,1009.0,227.5,0,0.02,0.03,0.16,0,,,
TX006990,1701877887.0,BSC,Swap,348.0,617.0,1736.82,19.93,Native,OpenSea,1174.0,992.0,97.3,0,0.17,0.01,0.17,0,,,
TX008466,1701948058.0,BSC,Transfer,99.0,276.0,994.45,14.35,Meme,Unknown DEX,1186.0,964.0,180.5,0,0.14,-0.1,0.1,0,,,
TX012934,1701178152.0,Ethereum,Transfer,138.0,366.0,1266.99,2.77,Stablecoin,Binance,1229.0,960.0,249.0,0,0.25,0.0,0.0,0,,,
TX009330,1701863032.0,Ethereum,Bridge,1655.0,473.0,674.22,1.7,ERC20,OpenSea,1210.0,1015.0,178.2,0,0.12,0.06,0.11,0,,,
TX006434,1703373195.0,Ethereum,Bridge,285.0,386.0,1495.06,1.06,Stablecoin,Coinbase,1190.0,956.0,240.8,1,0.15,0.05,0.0,0,,,
TX016543,1701266410.0,Ethereum,Bridge,9.0,571.0,578.73,4.1,Stablecoin,Binance,1176.0,935.0,70.4,0,0.17,-0.03,0.07,0,,,
TX007953,1704835933.0,BSC,Bridge,2009.0,38.0,440.82,23.34,ERC20,Binance,1200.0,947.0,,0,0.03,-0.06,0.14,0,,,
TX006078,1700668875.0,Ethereum,Transfer,502.0,11.0,763.23,5.42,Stablecoin,Coinbase,1195.0,1017.0,125.1,0,0.21,-0.01,0.16,0,,,
TX017496,1702806299.0,Ethereum,Mint,2351.0,34.0,155.26,3.67,Meme,Coinbase,1228.0,984.0,537.7,0,0.13,0.05,0.0,0,,,
