blockchain,transaction_type,sender_wallet_age_days,receiver_wallet_age_days,transaction_amount_usd,gas_fee_usd,token_type,platform,num_prev_transactions_sender,num_prev_transactions_receiver,avg_txn_interval_sender_min,is_cross_chain,failed_txn_ratio_sender,velocity_score,anomaly_score,is_scam,hour,day_of_week,time_gap
Ethereum,Burn,-0.01840454774834499,0.1673885514367732,0.024297042114322785,0.02889661709908079,Native,Unknown DEX,0.2498941903757972,0.4237630032486114,0.04255637171594817,1,0.9716881683413924,0.18315278013816755,0.08430794012758328,1,20,1,0.15823787768069378
BSC,Transfer,0.014310013334766891,0.3874459749537293,-0.0014572844738623414,0.050786513121898774,Stablecoin,BridgeX,0.19217239379739232,0.39153849729266266,0.03794141330241021,1,0.5905389044500156,0.2798678074383504,0.2881250757081164,1,19,6,0.0008524034426616311
Polygon,Bridge,0.25553797877481615,0.29407411537194683,0.1095668807909812,0.1619712770920769,Meme,OpenSea,0.32596403314398714,0.5983845061443436,0.11965277391369206,1,0.31416078843387246,-0.06664085173665724,0.31233098726040454,1,13,5,0.030864159878635215
BSC,Bridge,0.08036418568984899,0.00041578396199348777,0.044696161039945725,0.041418721327352755,Meme,Kraken,0.3216619866051553,-0.02694507897868753,0.0968631817512845,0,0.5126596664023864,0.3947575951625973,-0.0015193805848703144,1,2,4,0.06825001992597807
Polygon,Transfer,0.16119617957383167,0.2422095863615211,0.014365761122566857,0.06671119031144811,Stablecoin,Unknown Wallet,0.28065700822471695,0.13749220267527773,0.0166824158103723,1,0.38787791346113654,0.2631822957292558,0.35262882168311427,1,11,5,0.10896705318392186
Polygon,Mint,-0.018886539342084674,0.07262070218345093,0.054207495848689564,-0.0169465027936338,ERC20,Binance,0.3245015401299754,0.03263116342091704,0.041792315886886616,0,0.5443526557014668,0.17708798375480073,0.09766323058864668,1,17,1,0.09756718267542776
Ethereum,Transfer,0.034932877341800575,-0.002584833578947454,0.17028348812587976,0.01099710679631788,Stablecoin,Unknown Wallet,0.3254667199516029,0.47817279565455,0.05591999145328891,1,0.28625783258717796,0.1637408846232362,0.19949531742139187,1,1,0,0.05042665166984056
Ethereum,Bridge,0.017218548761530065,0.275285543292387,0.013350621917613381,0.10138932122661119,Stablecoin,Binance,0.4147567053459432,0.4466436607530917,0.05219032419560958,0,1.105864099924397,0.24870445842457195,0.07174435061628302,1,6,1,0.01286710873934746
Ethereum,Burn,0.008265626733954477,0.12230827072721429,-0.013434625563408631,0.022039881789067545,Meme,Binance,0.24064223282930544,0.27196159469109055,0.14308351396459545,1,0.31422269280260146,-0.07424458064491046,0.03447254696480931,1,20,5,-0.05527554007831148
BSC,Mint,-0.0008548093093695827,0.3114346924720979,-0.010027640302214511,-0.013166565712058896,Native,OpenSea,0.3343424781189624,0.1507988579220402,0.12889815857060236,1,0.41223304000397176,0.01938182549344808,0.3451958395946996,1,12,0,0.022520838360878676
Solana,Transfer,0.06333285736641178,0.027679327616059235,0.056010003845144235,0.03487929242276644,Stablecoin,BridgeX,0.49625239751896544,0.44257826501093345,0.08956451637588034,1,0.2966342897812926,0.15098166040116356,0.3721742529299716,1,6,5,0.006342763229104601
BSC,Bridge,0.026042016221440235,0.41483262592695574,0.0778238272547209,0.047658272115869635,Meme,Unknown DEX,0.2817412464232927,0.22262934188025874,0.10611491018273622,1,0.45550198220194593,0.41319450466506724,0.6799548490681662,1,12,5,0.3971891149391032
BSC,Bridge,0.05035490319590322,0.17882002914303033,0.0016735641972814089,0.028312834925553906,Stablecoin,BridgeX,0.13494937636588528,0.12815884415596412,0.08271126701754256,1,0.6659618670828553,0.28946308102205276,0.6025299584388937,1,10,6,0.029653633886720657
Ethereum,Mint,0.09215196782734511,-0.02690417409476928,0.04925269486086012,0.0583544519092096,Native,OpenSea,0.7649114422748697,0.4328084764900738,0.020295822135288927,1,0.12309652454457712,0.02022015730400928,0.28220913462655706,1,7,1,0.1013739053237025
Ethereum,Transfer,-0.012553518083099714,0.034160779577483445,-0.009408879785937518,0.027597580670856714,ERC20,BridgeX,0.3101309160267303,0.2711441924932866,0.10683676363340522,0,0.4544268218375015,0.15151150627248494,0.8522240426589325,1,22,2,-0.008757139410340682
Polygon,Mint,0.025196927992543916,0.0807298076748426,0.09542486454741042,0.05016247672738208,Meme,Kraken,0.3145607151334781,0.5798880704630406,0.13080129897154386,0,0.30894164887796605,0.21825426797433034,0.04781403570601796,1,11,2,0.05210819276277871
Ethereum,Mint,-0.006097735043154272,0.02436032891246198,0.021381742527811068,0.07292958166721554,ERC20,Kraken,0.354833194825442,0.31123043232538394,0.03158600615848538,1,0.37065146136212157,0.2841408880728015,0.569738773158659,1,14,1,0.07799387994147598
Solana,Mint,-0.006350220652592303,-0.0288405453069824,0.02271600098362323,0.04005231685066935,Stablecoin,BridgeX,0.20906933634686953,0.49867728180655035,0.2248562581331194,0,0.8257542921318669,0.23320359432087556,0.009644343786531387,1,16,2,0.08633461377625448
Polygon,Mint,0.23857131979225216,0.21390390798348974,0.06556385497399304,0.02397539337436492,Meme,Binance,0.16172869930671085,0.1286550682539882,0.06901511301700554,1,0.18414816067046402,0.25559438098432974,0.4506370301046484,1,17,2,0.3050722434882733
Ethereum,Burn,0.00011918673911837097,0.19757109661186917,0.15055520700683592,0.003519427593744344,Stablecoin,Kraken,0.26567712555441947,0.6221839268545191,0.10870914500817858,1,0.26808127916092583,0.3571409306092635,0.0606571612088866,1,13,4,0.08042625975756021
BSC,Swap,0.07937753609867383,-0.0199984439513722,0.0402881281177631,0.026448653402483147,Native,Binance,0.3302909174180173,0.32613341542617624,0.11809780127344842,1,1.0521578941797327,0.015795189919563135,0.2627915346391617,1,9,6,0.04035965958569862
Solana,Swap,-0.020037638593592352,0.14109708234776738,0.05463209952928704,-0.0069923944383982264,Stablecoin,Coinbase,0.5972298450732666,0.4766041999495143,0.045985484195171414,1,0.3576389371739054,0.16654468196795913,0.06612122609749366,1,19,0,0.1839397081728981
Polygon,Bridge,0.001729412482024983,0.12356757437951948,0.0026878979793567275,0.121359265544988,Stablecoin,OpenSea,0.18063977611265675,0.24158809028314415,0.12676475613493504,0,0.7156720993219999,0.22498226593932097,0.0368112938820601,1,2,1,0.13816366684684542
BSC,Mint,0.08500530516829237,0.2863601981541172,0.014261483722323845,0.06714373542913091,Stablecoin,Kraken,0.5072523069328929,0.31497060415412736,0.072807344261264,0,0.45595190254353746,0.2889766497136984,0.538620949653732,1,22,5,0.21710103500797237
Ethereum,Swap,0.008530520960655229,0.11747781421071174,0.38390359610658886,0.029951542971707497,Meme,Unknown DEX,0.272812509250117,0.48461337294170814,0.11577573037352837,1,0.41176834910346605,0.2817386666906626,0.0679550847796905,1,17,1,0.052621824216386115
Ethereum,Swap,-0.00495351861372606,0.0093014981184932,-0.011368766589736512,-0.012098604323199265,ERC20,Unknown DEX,0.43430705295596594,0.48882089271073015,0.12753416767937348,1,0.2079063387313166,0.2727575968939815,0.39243682937572344,1,22,3,0.012016168383162103
Ethereum,Mint,0.11728313400830881,-0.006502904866973795,0.035544401480804226,0.09759027705556121,Native,Kraken,0.4720247093060432,0.6393492964059164,0.07987962188189969,0,0.3302151851073664,0.2760349815830691,0.2050558544281434,1,16,0,0.12012782377119693
Solana,Swap,-0.026230848589554826,0.0598813127063276,0.03407911761316659,0.0009822502999108987,Meme,Binance,0.23782291259651278,0.05001274499363695,0.03667167094659923,1,0.3019144171324299,0.5068753697192934,0.02651853021466548,1,22,0,0.19672817559345865
BSC,Transfer,0.14079742301076817,0.14609643253411983,0.004137682508130569,0.09654679257030713,Stablecoin,Coinbase,0.5188102053460609,0.3849816068349151,0.06400484187720556,1,0.6504203765824248,-0.07805292656124974,0.21280718464269854,1,11,2,0.0800678156475866
Ethereum,Transfer,0.06924386860523948,0.39333996738655663,0.03162618541905755,0.00781659610708619,Stablecoin,Unknown DEX,0.43818797293063383,0.7242635221038158,0.044170723556448174,0,0.3006605391413467,0.2595929872205604,0.4924060236520055,1,11,6,0.22775645807407063
Ethereum,Transfer,0.08804524202447153,0.12952288308239934,0.10147823683905796,0.026098283171697226,ERC20,Binance,0.4913565925381428,0.6831950084086935,0.07702582089735505,0,0.3135441904353201,0.14107205100974549,0.29702649788487,1,11,3,0.18221981682541788
Solana,Swap,-0.032574108736539875,0.11552152439859105,0.003128757857256255,0.07597930875594955,ERC20,Unknown DEX,0.35375634218260965,0.5050374990572104,0.3461054232964248,1,0.2919915386134009,0.3978858499483027,0.05832233565916678,1,17,1,0.06345222423583592
Ethereum,Burn,-0.024659939745524027,0.07810395376236745,0.005192001135106551,0.05156348539677055,Stablecoin,OpenSea,0.1277656158614377,0.5096076368786697,0.12169030535763758,0,0.4071875054346738,0.07201509578273366,0.0770999198549701,1,10,2,0.09946988901730301
Ethereum,Swap,-0.009960340223541322,0.05688207463610982,0.005062439244939793,0.016065189086816395,Native,Binance,0.06539086158848456,0.24775817068729308,0.04845270443643612,0,0.4667861626899423,0.35581356489499105,1.018759107653834,1,1,1,0.16818704205970697
Ethereum,Burn,0.08693450272378318,0.12483814717028385,0.04052407838584676,0.13991189724556652,Meme,BridgeX,0.3336144918696866,0.34555888978332006,0.0549613041341836,1,0.45773083372594714,0.15867673675759142,0.7515542457621478,1,13,6,0.06736485872828044
Solana,Burn,-0.0007485338211011107,-0.032396542208637275,0.051905256720277335,0.05065890207339124,Native,Binance,0.2325283260287695,0.21690059978818488,0.11342712729204205,1,0.8538178080666925,0.02582952782420539,0.7441461831094632,1,13,3,0.16550279336160892
Polygon,Burn,0.02517638847052167,0.1677964402327413,-0.009966787509588931,0.09085987161942953,ERC20,Coinbase,0.28950970385870073,0.7004691360815442,0.047583594475258145,0,0.8622946642321658,0.06972348066418294,0.3045083700466164,1,20,3,-0.012818635487209712
Ethereum,Bridge,0.15054226200653884,0.22068708434573486,0.0067629994076482194,0.07221981442414298,Native,Binance,0.40798434941077305,0.5191365839319477,0.05396404218161632,1,0.17623589069723422,0.2264377596454592,0.06868664000886944,1,17,3,0.14568675624273075
BSC,Burn,0.034497733914029216,0.09883586109031539,0.0065741106901114135,0.08429060726830426,Native,Kraken,0.25956409351295534,0.7822157652262177,0.1067734657581431,1,0.2887747539173732,0.1687225251593747,0.6540030593656888,1,2,5,0.19862366858861707
Ethereum,Burn,0.15051153154484498,0.019978731776705283,0.00543439974360365,-0.028199689539862856,Native,OpenSea,0.4762992705379228,0.5931657402747398,0.17081896668851718,1,0.03435294260483433,0.2036147593327701,0.1396724198672814,1,9,5,0.10380431860528821
BSC,Burn,0.12706131270791915,0.12790236935109023,-0.0014099268226355488,0.10954176795338891,Native,Coinbase,0.5108634180052309,0.5036499486339634,0.049688608505047575,0,0.5251634715647417,0.03279782961430472,0.05556845708961638,1,12,4,0.09145124724320045
Solana,Swap,-0.01678802003944623,0.2524751054677314,0.01270647693993851,0.16687864122168738,Stablecoin,Unknown DEX,0.4627229922288296,0.5740961759707128,0.050392789226445245,1,0.45978399650408863,-0.07728081488826427,0.2528765243145928,1,14,5,0.03789301353520359
Polygon,Transfer,0.014592235976424388,0.3028761014694956,0.01200693438084674,0.04536733419859261,ERC20,Coinbase,0.3746906268267027,0.3365155925636905,0.09321031358562959,1,0.4668613080682127,0.14708856393899097,0.07123761133689684,1,14,5,0.17837958007387358
Ethereum,Transfer,0.0087482373052547,0.5571818089416971,0.01374488332984167,0.22449879572430628,Meme,BridgeX,0.5278541817775,0.6670185790737515,0.020600434414540566,0,0.7243113816303911,0.32182991879025913,0.21112106588403096,1,17,1,-0.011260509035428898
BSC,Mint,0.016902818184668447,0.1639517686882662,0.07633367990080908,-0.0009634941730900098,Native,Unknown DEX,0.4555660189673061,0.5585401074355543,0.12492319683600497,0,0.4650797141613813,0.1255215770932124,0.36571327998871417,1,11,4,0.1378028584274477
Solana,Transfer,-0.008643670835149771,0.25220884752165396,0.07034793309911937,-0.002292345931672414,ERC20,Unknown DEX,0.3115755679132872,0.017495735751333563,0.1612100276993107,1,0.2829653475620234,0.12574825527540873,0.047871283190407364,1,2,0,0.15642662452918585
Ethereum,Mint,-0.007522802162197834,0.0547322273905909,0.01810899965974018,-0.008080541161216447,ERC20,Coinbase,0.3262062027307959,0.08821370894024777,0.09188373708879113,0,0.47500354168332587,0.45625288076670617,0.054883596599211576,1,7,0,0.1186615480117785
Ethereum,Swap,0.04154372231086548,0.15992637189359388,-0.007813665756128636,0.03273198523781659,Native,Binance,0.4844189302008572,0.54969342812684,0.11127172149990593,0,0.4418498501852207,0.2108888234089006,0.02475094952494414,1,8,0,0.09527988162881088
Solana,Burn,0.28062375019048313,0.05816006842464394,0.07437958616240017,0.21971872943333037,Meme,BridgeX,0.38606629498096173,0.3507673431097106,0.04111002138057307,0,0.26672691149965877,0.06253133799222588,0.36912978435468313,1,6,6,0.255787861631456
Ethereum,Transfer,0.08698375189313624,0.24516038076740218,0.08172437943784988,-0.0030016474092548415,Native,Binance,0.21256841574340796,0.8411162868356132,0.041898419921697266,1,0.8716918057047207,0.306216088574804,0.2931478405712311,1,22,4,0.11994641734317507
Polygon,Bridge,0.013080571110512609,0.038103047736973185,0.13269819146867637,0.089564676584035,Meme,OpenSea,0.37376107019971866,0.3914123401527669,0.18193410690187325,0,0.2550910526697009,0.11838968276151854,0.3006092128747999,1,3,4,0.025945240674256183
Polygon,Mint,-0.026214530422166038,0.060365553301563214,-0.01264082209256643,0.07224825687002154,ERC20,OpenSea,0.2589723165023433,0.5474933913882313,0.1703661194190669,1,0.7009289281348678,0.3077732159645504,0.27628734232788366,1,9,5,0.08691915451925604
Polygon,Transfer,0.12165084045319101,0.017839461433948243,0.02416978656682198,0.14161712274195834,ERC20,Kraken,0.5573157367404447,0.5583287782715027,0.08421572483654544,0,0.3848593962579138,0.004624408643632116,0.07766564845285659,1,19,0,0.05362340279786401
Ethereum,Mint,0.10043813757605524,0.5028925312848392,-0.00012141020131618829,0.028848870974331142,Stablecoin,Binance,0.5132868141608338,0.5030527872935063,0.056052852391797435,0,0.2635929401018371,0.46787516544792207,0.25351854378569894,1,9,3,0.0325241108330592
Ethereum,Swap,-0.009507154471161728,0.1934671591187642,0.0928799213410067,0.012728941566602273,Meme,Unknown DEX,0.5675825447533476,0.46882441032526834,0.22221276363871095,0,0.30411268747361747,0.22077060666830853,0.30973720991257675,1,11,2,0.20933207936426512
Solana,Burn,-0.02408717825662992,0.06471151333578125,0.026760958588610478,0.005333457690973528,Stablecoin,OpenSea,0.01833334280980281,0.6555860466833151,0.19793126537022765,0,0.20179797234061272,-0.047779004164438976,0.49389611499766134,1,11,3,0.00450037862582672
Ethereum,Swap,-0.0007708148328178397,0.13091013467454807,0.09735333957481909,0.04621216016052374,Native,Unknown Wallet,0.13301096710826027,0.07153713315946791,0.09977569268278741,1,0.2935615459349187,0.2556670318960303,0.7128778562285318,1,15,0,0.002847918531622265
BSC,Mint,0.4468401529385635,0.09496755596924222,0.008666306838683975,0.09064007000966484,Native,Coinbase,0.17553412577049543,0.42541650623202987,0.23617562044072946,1,0.5334765162472288,0.13260518103912705,0.1969143195299884,1,17,0,-0.013002529748576172
Ethereum,Burn,-0.010050987838285064,0.2927730810187704,0.025805441814848677,0.020904006785592302,ERC20,OpenSea,0.3668456916810585,0.2236106549072049,0.03640239900511695,1,0.2267792476626737,0.10901437368376146,0.5924823300229771,1,18,5,0.03025637137653517
Ethereum,Burn,-0.012585255872143968,-0.005318982776372813,-0.006581812205849552,0.026659514837954132,Meme,Binance,0.35753024223636054,0.4327990007102536,0.0867421304601981,0,0.5336021621104592,0.07561592160421882,0.5083516238895924,1,18,3,0.07459922673204486
BSC,Bridge,0.05453862178779702,0.1213793572561134,-0.0017157608203681035,0.007885005623945583,Meme,Unknown,0.07337174617087477,0.15247489160308603,0.15676992510528143,1,0.6136493541541743,0.02318365384886567,0.6816267876780538,1,0,4,-0.002790569741383739
BSC,Swap,0.31116719416286553,0.11394459049945474,-0.011285593410632046,0.07928740746699256,ERC20,Binance,0.0669166249411704,0.5608691870533181,0.04956995161904616,1,0.46711175437910535,0.09053855519999801,0.6233212003397708,1,17,2,0.15204458286667966
Polygon,Bridge,0.04547824164716832,0.09199731187033365,0.022216590877883205,0.18547387656727418,ERC20,Coinbase,0.534822481987781,0.2787034597534642,0.044145076298419024,0,0.5299727142131165,0.06667793815174353,0.46964869606488235,1,9,0,0.06117971503244218
Ethereum,Mint,0.010173427098253012,0.19456252791798356,0.0034359800408121366,0.05087330688811322,Native,Unknown DEX,0.4173083474103417,0.6728020124531098,0.02669566350499409,1,0.21476731143142613,0.19023299487182377,0.41882186614455824,1,7,3,0.06309705949022167
Ethereum,Transfer,0.13472406570420897,0.19762439040210325,0.009200222142911118,0.03411076907156376,Stablecoin,Binance,0.360435127639881,0.2178816508043286,0.18828886493296032,1,0.3518975183653201,0.8923318455425099,0.055971014970293796,1,13,6,0.13072949527340444
Ethereum,Bridge,0.006544089727947733,0.33493146808463153,0.010898995296952298,0.05870830385651879,Native,Unknown Wallet,0.234849907352737,0.5372157400664157,0.026115361722110392,1,0.7194841370693338,0.5875718681721314,0.5202489940171258,1,10,0,0.055081720237948516
Solana,Transfer,-0.008530763859217139,0.3773539209244687,0.039520602293355175,-0.02135045070927817,Native,OpenSea,0.08366604442559061,0.6807981543336887,0.10819906028790699,1,0.28999768010773447,0.5008075079228959,0.33161864761396076,1,23,2,0.19701934830809884
